#Resampling
#Console: python /usr/local/bin/transit resampling TnSeq_H37Rv_CB.wig TnSeq_Mtb_Rv3684ko.wig /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table resampling_H37Rv_Rv3684_day0_s10000_pc0.00.dat
#Control Data: TnSeq_H37Rv_CB.wig
#Experimental Data: TnSeq_Mtb_Rv3684ko.wig
#Annotation path: /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table
#Time: 651.158548117
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0603	-	POSSIBLE EXPORTED PROTEIN 	1	2.0	0.0	2.0	0.0	-2.00	-1.58	1.00000	1.00000
Rv0604	lpqO	PROBABLE CONSERVED LIPOPROTEIN LPQO 	7	40.7	47.4	285.0	331.6	46.58	0.22	0.88890	1.00000
Rv0605	-	POSSIBLE RESOLVASE 	10	55.6	72.4	556.0	724.2	168.17	0.38	0.51600	1.00000
Rv0606	-	POSSIBLE TRANSPOSASE (FRAGMENT) 	8	27.9	30.1	223.0	240.6	17.62	0.11	0.88300	1.00000
Rv0607	-	hypothetical protein Rv0607 	1	18.0	2.3	18.0	2.3	-15.70	-2.97	1.00000	1.00000
Rv0608	-	hypothetical protein Rv0608 	2	65.0	53.0	65.0	53.0	-12.04	-0.30	1.00000	1.00000
Rv0609	-	hypothetical protein Rv0609 	7	25.3	24.8	152.0	148.5	-3.48	-0.03	0.97180	1.00000
Rv0609A	-	hypothetical protein Rv0609A 	2	27.0	6.3	54.0	12.7	-41.34	-2.09	0.33320	1.00000
Rv0610c	-	hypothetical protein Rv0610c 	11	30.5	29.3	336.0	322.4	-13.63	-0.06	0.91980	1.00000
Rv0611c	-	hypothetical protein Rv0611c 	12	45.1	39.3	541.0	472.0	-68.96	-0.20	0.80120	1.00000
Rv0612	-	hypothetical protein Rv0612 	6	27.2	38.2	163.0	229.1	66.11	0.49	0.47510	1.00000
Rv0613c	-	hypothetical protein Rv0613c 	16	42.8	43.4	642.0	651.6	9.64	0.02	0.96740	1.00000
Rv0614	-	hypothetical protein Rv0614 	14	37.6	36.6	451.0	439.8	-11.20	-0.04	0.94280	1.00000
Rv0615	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	4	40.2	54.7	161.0	218.7	57.75	0.44	0.60500	1.00000
Rv0616c	-	hypothetical protein Rv0616c 	6	30.0	27.8	180.0	166.9	-13.06	-0.11	0.89400	1.00000
Rv0617	-	hypothetical protein Rv0617 	3	33.0	61.0	99.0	183.1	84.06	0.89	0.49990	1.00000
Rv0618	galTa	PROBABLE GALACTOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALTA 	9	14.6	25.2	131.0	226.8	95.81	0.79	0.52600	1.00000
Rv0619	galTb	PROBABLE GALACTOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALTB 	12	13.0	20.7	130.0	207.2	77.24	0.67	0.25690	1.00000
Rv0620	galK	galactokinase 	9	8.0	8.8	64.0	70.2	6.23	0.13	0.81380	1.00000
Rv0621	-	POSSIBLE MEMBRANE PROTEIN 	9	40.9	39.7	327.0	317.8	-9.24	-0.04	0.95730	1.00000
Rv0622	-	POSSIBLE MEMBRANE PROTEIN 	13	27.4	32.0	301.0	352.3	51.30	0.23	0.57150	1.00000
Rv0623	-	hypothetical protein Rv0623 	3	22.5	16.1	45.0	32.2	-12.76	-0.48	0.66550	1.00000
Rv0624	-	hypothetical protein Rv0624 	6	30.7	55.5	184.0	332.7	148.73	0.85	0.33530	1.00000
Rv0625c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	33.9	44.8	305.0	403.0	97.96	0.40	0.67720	1.00000
Rv0626	-	hypothetical protein Rv0626 	4	21.0	17.8	84.0	71.4	-12.62	-0.23	0.74040	1.00000
Rv0627	-	hypothetical protein Rv0627 	1	1.0	2.3	1.0	2.3	1.30	1.20	1.00000	1.00000
Rv0628c	-	hypothetical protein Rv0628c 	4	75.3	64.9	226.0	194.6	-31.43	-0.22	0.80140	1.00000
Rv0629c	recD	PROBABLE EXONUCLEASE V (ALPHA CHAIN) RECD (EXODEOXYRIBONUCLEASE V ALPHA CHAIN) (EXODEOXYRIBONUCLEASE V POLYPEPTIDE) 	16	12.1	11.2	157.0	146.2	-10.78	-0.10	0.89990	1.00000
Rv0630c	recB	PROBABLE EXONUCLEASE V (BETA CHAIN) RECB (EXODEOXYRIBONUCLEASE V BETA CHAIN)(EXODEOXYRIBONUCLEASE V POLYPEPTIDE) (CHI-SPECIFIC ENDONUCLEASE) 	34	17.5	21.7	560.0	693.1	133.09	0.31	0.44100	1.00000
Rv0631c	recC	PROBABLE EXONUCLEASE V (GAMMA CHAIN) RECC (EXODEOXYRIBONUCLEASE V GAMMA CHAIN)(EXODEOXYRIBONUCLEASE V POLYPEPTIDE) 	19	23.6	30.5	330.0	427.1	97.13	0.37	0.65720	1.00000
Rv0632c	echA3	enoyl-CoA hydratase 	13	36.2	37.5	471.0	487.0	16.00	0.05	0.95650	1.00000
Rv0633c	-	POSSIBLE EXPORTED PROTEIN 	13	44.1	70.8	573.0	919.9	346.89	0.68	0.19200	1.00000
Rv0634A	-	hypothetical protein Rv0634A 	6	26.0	24.4	130.0	122.0	-7.96	-0.09	0.90400	1.00000
Rv0634B	rpmG	50S ribosomal protein L33 	3	0.0	2.3	0.0	2.3	2.30	1.72	1.00000	1.00000
Rv0634c	-	POSSIBLE GLYOXALASE II (HYDROXYACYLGLUTATHIONE HYDROLASE) (GLX II) 	13	46.8	41.1	608.0	534.2	-73.79	-0.19	0.65630	1.00000
Rv0635	-	hypothetical protein Rv0635 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0636	-	hypothetical protein Rv0636 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0637	-	hypothetical protein Rv0637 	7	11.3	12.7	68.0	76.0	7.99	0.16	0.85390	1.00000
Rv0638	secE	preprotein translocase subunit SecE 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0639	nusG	transcription antitermination protein NusG 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0640	rplK	50S ribosomal protein L11 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0641	rplA	50S ribosomal protein L1 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0642c	mmaA4	METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 (METHYL MYCOLIC ACID SYNTHASE 4) (MMA4) (HYDROXY MYCOLIC ACID SYNTHASE) 	18	224.7	158.3	4045.0	2849.5	-1195.52	-0.51	0.14960	1.00000
Rv0643c	mmaA3	METHOXY MYCOLIC ACID SYNTHASE 3 MMAA3 (METHYL MYCOLIC ACID SYNTHASE 3) (MMA3) (HYDROXY MYCOLIC ACID SYNTHASE) 	22	160.4	162.6	3369.0	3414.8	45.77	0.02	0.95070	1.00000
Rv0644c	mmaA2	METHOXY MYCOLIC ACID SYNTHASE 2 MMAA2 (METHYL MYCOLIC ACID SYNTHASE 2) (MMA2) (HYDROXY MYCOLIC ACID SYNTHASE) 	11	208.0	217.3	2288.0	2390.1	102.11	0.06	0.90350	1.00000
Rv0645c	mmaA1	METHOXY MYCOLIC ACID SYNTHASE 1 MMAA1 (METHYL MYCOLIC ACID SYNTHASE 1) (MMA1) (HYDROXY MYCOLIC ACID SYNTHASE) 	20	129.3	144.1	2586.0	2881.7	295.72	0.16	0.57680	1.00000
Rv0646c	lipG	PROBABLE LIPASE/ESTERASE LIPG 	10	37.7	51.5	377.0	514.6	137.63	0.45	0.48330	1.00000
Rv0647c	-	hypothetical protein Rv0647c 	14	65.7	48.4	197.0	145.1	-51.94	-0.44	0.69780	1.00000
Rv0648	-	ALPHA-MANNOSIDASE 	38	40.8	41.8	1427.0	1464.5	37.46	0.04	0.91570	1.00000
Rv0649	fabD2	POSSIBLE MALONYL COA-ACYL CARRIER PROTEIN TRANSACYLASE FABD2 (MCT) 	4	23.2	30.2	93.0	120.9	27.89	0.38	0.80040	1.00000
Rv0650	-	POSSIBLE SUGAR KINASE 	5	30.8	73.1	123.0	292.4	169.43	1.25	0.08340	1.00000
Rv0651	rplJ	50S ribosomal protein L10 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0652	rplL	50S ribosomal protein L7/L12 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0653c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	11	76.1	69.4	761.0	694.2	-66.76	-0.13	0.83130	1.00000
Rv0654	-	PROBABLE DIOXYGENASE 	27	93.9	102.8	2442.0	2672.2	230.18	0.13	0.80940	1.00000
Rv0655	mkl	POSSIBLE RIBONUCLEOTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MKL 	14	57.5	63.1	805.0	883.1	78.05	0.13	0.82550	1.00000
Rv0656c	-	hypothetical protein Rv0656c 	4	73.8	74.3	295.0	297.0	2.04	0.01	1.00000	1.00000
Rv0657c	-	hypothetical protein Rv0657c 	1	28.0	49.5	28.0	49.5	21.51	0.82	1.00000	1.00000
Rv0658c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	17	31.1	35.5	529.0	603.3	74.28	0.19	0.75260	1.00000
Rv0659c	-	hypothetical protein Rv0659c 	4	122.2	115.7	489.0	462.8	-26.17	-0.08	0.76280	1.00000
Rv0660c	-	hypothetical protein Rv0660c 	2	60.5	42.0	121.0	84.0	-36.95	-0.53	0.66250	1.00000
Rv0661c	-	hypothetical protein Rv0661c 	5	47.6	43.1	238.0	215.3	-22.71	-0.14	0.79100	1.00000
Rv0662c	-	hypothetical protein Rv0662c 	6	50.5	71.2	303.0	427.1	124.13	0.50	0.48880	1.00000
Rv0663	atsD	POSSIBLE ARYLSULFATASE ATSD (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) 	46	23.7	27.0	1019.0	1161.7	142.67	0.19	0.56460	1.00000
Rv0664	-	hypothetical protein Rv0664 	3	17.0	29.9	51.0	89.8	38.80	0.82	0.59370	1.00000
Rv0665	-	hypothetical protein Rv0665 	5	52.0	53.5	208.0	214.1	6.14	0.04	0.97050	1.00000
Rv0666	-	POSSIBLE MEMBRANE PROTEIN 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0667	rpoB	DNA-directed RNA polymerase subunit beta 	38	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0668	rpoC	DNA-directed RNA polymerase subunit beta' 	51	28.0	18.0	224.0	143.9	-80.09	-0.64	0.25870	1.00000
Rv0669c	-	POSSIBLE HYDROLASE 	37	57.0	60.5	2109.0	2238.1	129.14	0.09	0.79090	1.00000
Rv0670	end	endonuclease IV 	5	60.6	64.7	303.0	323.5	20.52	0.09	0.85120	1.00000
Rv0671	lpqP	POSSIBLE CONSERVED LIPOPROTEIN LPQP 	13	46.6	28.3	559.0	339.6	-219.36	-0.72	0.23980	1.00000
Rv0672	fadE8	PROBABLE ACYL-CoA DEHYDROGENASE FADE8 	27	40.9	51.2	982.0	1228.4	246.44	0.32	0.48080	1.00000
Rv0673	echA4	enoyl-CoA hydratase 	9	25.8	37.0	206.0	295.9	89.89	0.52	0.57430	1.00000
Rv0674	-	hypothetical protein Rv0674 	7	9.8	7.1	49.0	35.7	-13.31	-0.46	0.57840	1.00000
Rv0675	echA5	enoyl-CoA hydratase 	4	16.5	7.2	66.0	28.8	-37.22	-1.20	0.36320	1.00000
Rv0676c	mmpL5	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL5 	32	107.0	94.2	3103.0	2732.0	-370.95	-0.18	0.56270	1.00000
Rv0677c	mmpS5	POSSIBLE CONSERVED MEMBRANE PROTEIN MMPS5 	6	88.7	72.1	532.0	432.9	-99.11	-0.30	0.59650	1.00000
Rv0678	-	hypothetical protein Rv0678 	5	73.6	64.0	368.0	320.1	-47.94	-0.20	0.57950	1.00000
Rv0679c	-	CONSERVED HYPOTHETICAL THREONINE RICH PROTEIN 	6	40.2	43.3	201.0	216.4	15.45	0.11	0.88560	1.00000
Rv0680c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	96.0	99.8	288.0	299.3	11.34	0.06	0.90250	1.00000
Rv0681	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	12	37.3	30.4	448.0	365.0	-83.04	-0.30	0.73210	1.00000
Rv0682	rpsL	30S ribosomal protein S12 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0683	rpsG	30S ribosomal protein S7 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0684	fusA1	elongation factor G 	34	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0685	tuf	elongation factor Tu 	11	0.0	1.2	0.0	1.2	1.15	1.11	1.00000	1.00000
Rv0686	-	PROBABLE MEMBRANE PROTEIN 	12	91.9	79.2	1103.0	949.8	-153.17	-0.22	0.62780	1.00000
Rv0687	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	17	24.8	18.7	347.0	261.3	-85.65	-0.41	0.36590	1.00000
Rv0688	-	PUTATIVE FERREDOXIN REDUCTASE 	18	27.9	30.7	446.0	491.6	45.61	0.14	0.76430	1.00000
Rv0689c	-	hypothetical protein Rv0689c 	4	81.5	55.6	326.0	222.2	-103.80	-0.55	0.68770	1.00000
Rv0690c	-	hypothetical protein Rv0690c 	17	43.8	37.4	657.0	560.7	-96.31	-0.23	0.70210	1.00000
Rv0691c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	55.3	59.2	498.0	533.1	35.05	0.10	0.89100	1.00000
Rv0692	-	hypothetical protein Rv0692 	7	61.0	47.6	366.0	285.5	-80.48	-0.36	0.53480	1.00000
Rv0693	pqqE	PROBABLE COENZYME PQQ SYNTHESIS PROTEIN E PQQE (COENZYME PQQ SYNTHESIS PROTEIN III) 	18	21.8	27.6	349.0	441.0	91.95	0.34	0.44750	1.00000
Rv0694	lldD1	POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD1 	17	16.5	11.3	248.0	169.2	-78.76	-0.55	0.49540	1.00000
Rv0695	-	hypothetical protein Rv0695 	12	13.3	12.5	146.0	137.0	-8.99	-0.09	0.88200	1.00000
Rv0696	-	PROBABLE MEMBRANE SUGAR TRANSFERASE 	26	13.1	14.4	302.0	331.6	29.58	0.13	0.74780	1.00000
Rv0697	-	PROBABLE DEHYDROGENASE 	27	5.8	5.2	116.0	104.8	-11.23	-0.15	0.79360	1.00000
Rv0698	-	hypothetical protein Rv0698 	12	8.9	6.8	98.0	74.8	-23.17	-0.39	0.53490	1.00000
Rv0699	-	hypothetical protein Rv0699 	2	3.5	2.9	7.0	5.8	-1.24	-0.28	0.66850	1.00000
Rv0700	rpsJ	30S ribosomal protein S10 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0701	rplC	50S ribosomal protein L3 	16	0.0	1.2	0.0	1.2	1.15	1.11	1.00000	1.00000
Rv0702	rplD	50S ribosomal protein L4 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0703	rplW	50S ribosomal protein L23 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0704	rplB	50S ribosomal protein L2 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0705	rpsS	30S ribosomal protein S19 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0706	rplV	50S ribosomal protein L22 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0707	rpsC	30S ribosomal protein S3 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0708	rplP	50S ribosomal protein L16 	10	3.0	0.0	3.0	0.0	-3.00	-2.00	1.00000	1.00000
Rv0709	rpmC	50S ribosomal protein L29 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0710	rpsQ	30S ribosomal protein S17 	11	37.0	44.9	37.0	44.9	7.90	0.28	1.00000	1.00000
Rv0711	atsA	POSSIBLE ARYLSULFATASE ATSA (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) 	46	51.8	59.4	2382.0	2730.9	348.90	0.20	0.56110	1.00000
Rv0712	-	hypothetical protein Rv0712 	19	21.6	30.5	324.0	458.2	134.22	0.50	0.51360	1.00000
Rv0713	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	105.3	91.1	1895.0	1639.5	-255.54	-0.21	0.78940	1.00000
Rv0714	rplN	50S ribosomal protein L14 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0715	rplX	50S ribosomal protein L24 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0716	rplE	50S ribosomal protein L5 	4	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv0717	rpsN	30S ribosomal protein S14 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0718	rpsH	30S ribosomal protein S8 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0719	rplF	50S ribosomal protein L6 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0720	rplR	50S ribosomal protein L18 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0721	rpsE	30S ribosomal protein S5 	12	7.0	7.5	14.0	15.0	0.97	0.10	1.00000	1.00000
Rv0722	rpmD	50S ribosomal protein L30 	1	1.0	8.1	1.0	8.1	7.06	3.01	1.00000	1.00000
Rv0723	rplO	50S ribosomal protein L15 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0724	sppA	POSSIBLE PROTEASE IV SPPA (ENDOPEPTIDASE IV) (SIGNAL PEPTIDE PEPTIDASE) 	30	45.3	37.0	1314.0	1074.2	-239.83	-0.29	0.43490	1.00000
Rv0724A	-	hypothetical protein Rv0724A 	5	33.8	26.8	135.0	107.1	-27.93	-0.33	0.68020	1.00000
Rv0725c	-	hypothetical protein Rv0725c 	15	23.8	24.3	309.0	315.5	6.46	0.03	0.95410	1.00000
Rv0726c	-	hypothetical protein Rv0726c 	16	62.2	55.6	995.0	888.8	-106.19	-0.16	0.80900	1.00000
Rv0727c	fucA	L-fuculose-phosphate aldolase 	12	40.7	45.7	488.0	548.0	60.02	0.17	0.62430	1.00000
Rv0728c	serA2	POSSIBLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA2 (PHOSPHOGLYCERATE DEHYDROGENASE) (PGDH) 	9	55.9	50.7	447.0	405.3	-41.74	-0.14	0.83200	1.00000
Rv0729	xylB	POSSIBLE D-XYLULOSE KINASE XYLB (XYLULOKINASE) (XYLULOSE KINASE) 	19	58.9	56.4	1119.0	1071.9	-47.13	-0.06	0.92150	1.00000
Rv0730	-	hypothetical protein Rv0730 	3	102.3	127.0	307.0	381.1	74.08	0.31	0.50140	1.00000
Rv0731c	-	hypothetical protein Rv0731c 	10	77.3	77.0	773.0	770.2	-2.78	-0.01	0.99320	1.00000
Rv0732	secY	preprotein translocase subunit SecY 	28	95.0	51.8	95.0	51.8	-43.19	-0.87	1.00000	1.00000
Rv0733	adk	adenylate kinase 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0734	mapA	methionine aminopeptidase 	9	27.7	31.7	249.0	285.5	36.52	0.20	0.78660	1.00000
Rv0735	sigL	RNA polymerase sigma factor SigL 	7	84.1	84.9	589.0	594.1	5.07	0.01	0.98450	1.00000
Rv0736	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	2.5	4.3	10.0	17.3	7.27	0.79	0.29150	1.00000
Rv0737	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	36.6	39.6	183.0	198.0	15.02	0.11	0.79260	1.00000
Rv0738	-	hypothetical protein Rv0738 	1	10.0	20.7	10.0	20.7	10.72	1.05	1.00000	1.00000
Rv0739	-	hypothetical protein Rv0739 	18	77.3	76.1	1391.0	1368.9	-22.10	-0.02	0.95800	1.00000
Rv0740	-	hypothetical protein Rv0740 	10	54.8	52.6	548.0	526.1	-21.85	-0.06	0.91730	1.00000
Rv0741	-	PROBABLE TRANSPOSASE (FRAGMENT) 	3	27.3	22.6	82.0	67.9	-14.07	-0.27	0.89850	1.00000
Rv0742	PE_PGRS8	PE-PGRS FAMILY PROTEIN 	6	72.5	61.0	435.0	366.1	-68.88	-0.25	0.82240	1.00000
Rv0743c	-	hypothetical protein Rv0743c 	9	146.7	144.8	1320.0	1303.3	-16.72	-0.02	0.97170	1.00000
Rv0744c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	18.9	16.3	151.0	130.1	-20.90	-0.21	0.76650	1.00000
Rv0745	-	hypothetical protein Rv0745 	7	62.5	75.8	375.0	454.8	79.77	0.28	0.73510	1.00000
Rv0746	PE_PGRS9	PE-PGRS FAMILY PROTEIN 	15	26.1	28.6	339.0	371.9	32.87	0.13	0.82730	1.00000
Rv0747	PE_PGRS10	PE-PGRS FAMILY PROTEIN 	16	55.2	57.4	662.0	688.5	26.48	0.06	0.90330	1.00000
Rv0748	-	hypothetical protein Rv0748 	2	37.5	40.9	75.0	81.7	6.74	0.12	0.67040	1.00000
Rv0749	-	hypothetical protein Rv0749 	4	57.5	48.9	230.0	195.7	-34.28	-0.23	0.76280	1.00000
Rv0749A	-	hypothetical protein Rv0749A 	1	46.0	43.7	46.0	43.7	-2.25	-0.07	1.00000	1.00000
Rv0750	-	hypothetical protein Rv0750 	5	35.8	40.9	143.0	163.5	20.49	0.19	0.78950	1.00000
Rv0751c	mmsB	PROBABLE 3-HYDROXYISOBUTYRATE DEHYDROGENASE MMSB (HIBADH) 	7	37.1	44.1	260.0	308.6	48.55	0.25	0.77170	1.00000
Rv0752c	fadE9	PROBABLE ACYL-CoA DEHYDROGENASE FADE9 	15	28.8	33.3	375.0	432.9	57.89	0.21	0.75050	1.00000
Rv0753c	mmsA	PROBABLE METHYLMALONATE-SEMIALDEHYDE DEHYDROGENASE MMSA (METHYLMALONIC ACID SEMIALDEHYDE DEHYDROGENASE) (MMSDH) 	18	30.6	45.6	521.0	776.0	254.98	0.57	0.33750	1.00000
Rv0754	PE_PGRS11	PE-PGRS FAMILY PROTEIN 	31	66.9	57.6	1873.0	1613.0	-260.02	-0.22	0.59460	1.00000
Rv0755A	-	PUTATIVE TRANSPOSASE (FRAGMENT) 	6	254.6	205.2	1273.0	1025.8	-247.19	-0.31	0.62820	1.00000
Rv0755c	PPE12	PPE FAMILY PROTEIN 	55	20.2	19.6	827.0	802.5	-24.54	-0.04	0.95570	1.00000
Rv0756c	-	hypothetical protein Rv0756c 	7	82.9	82.9	580.0	580.3	0.26	0.00	1.00000	1.00000
Rv0757	phoP	POSSIBLE TWO COMPONENT SYSTEM RESPONSE TRANSCRIPTIONAL POSITIVE REGULATOR PHOP 	12	35.5	36.9	390.0	406.4	16.41	0.06	0.90920	1.00000
Rv0758	phoR	POSSIBLE TWO COMPONENT SYSTEM RESPONSE SENSOR KINASE MEMBRANE ASSOCIATED PHOR 	18	25.7	27.6	463.0	497.4	34.36	0.10	0.86390	1.00000
Rv0759c	-	hypothetical protein Rv0759c 	2	52.0	60.4	104.0	120.9	16.89	0.22	1.00000	1.00000
Rv0760c	-	hypothetical protein Rv0760c 	6	30.2	31.3	151.0	156.6	5.58	0.05	0.93710	1.00000
Rv0761c	adhB	POSSIBLE ZINC-CONTAINING ALCOHOL DEHYDROGENASE NAD DEPENDENT ADHB 	13	54.5	66.4	709.0	863.5	154.48	0.28	0.63820	1.00000
Rv0762c	-	hypothetical protein Rv0762c 	13	51.8	47.2	673.0	613.6	-59.35	-0.13	0.80740	1.00000
Rv0763c	-	POSSIBLE FERREDOXIN 	2	8.5	10.9	17.0	21.9	4.87	0.36	0.66340	1.00000
Rv0764c	cyp51	CYTOCHROME P450 51 CYP51 (CYPL1) (P450-L1A1) (STEROL 14-ALPHA DEMETHYLASE) (LANOSTEROL 14-ALPHA DEMETHYLASE) (P450-14DM) 	18	27.8	25.1	472.0	427.1	-44.87	-0.14	0.83740	1.00000
Rv0765c	-	short chain dehydrogenase 	11	18.0	17.0	162.0	153.1	-8.88	-0.08	0.91600	1.00000
Rv0766c	cyp123	PROBABLE CYTOCHROME P450 123 CYP123 	25	20.7	18.5	477.0	426.0	-51.02	-0.16	0.75460	1.00000
Rv0767c	-	hypothetical protein Rv0767c 	14	32.8	42.3	393.0	507.7	114.73	0.37	0.60520	1.00000
Rv0768	aldA	PROBABLE ALDEHYDE DEHYDROGENASE NAD DEPENDENT ALDA (ALDEHYDE DEHYDROGENASE 	27	16.7	10.7	400.0	256.7	-143.26	-0.64	0.30750	1.00000
Rv0769	-	short chain dehydrogenase 	17	23.8	31.2	404.0	529.6	125.60	0.39	0.38970	1.00000
Rv0770	-	PROBABLE DEHYDROGENASE/REDUCTASE 	10	23.0	24.6	230.0	246.4	16.38	0.10	0.84020	1.00000
Rv0771	-	POSSIBLE 4-CARBOXYMUCONOLACTONE DECARBOXYLASE (CMD) 	10	25.8	26.1	232.0	234.9	2.87	0.02	0.97860	1.00000
Rv0772	purD	phosphoribosylamine--glycine ligase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0773c	ggtA	PROBABLE BIFUNCTIONAL ACYLASE GGTA: CEPHALOSPORIN ACYLASE (GL-7ACA ACYLASE) + GAMMA-GLUTAMYLTRANSPEPTIDASE (GGT) 	20	11.6	15.8	221.0	299.3	78.34	0.44	0.42070	1.00000
Rv0774c	-	PROBABLE CONSERVED EXPORTED PROTEIN 	10	19.5	35.4	156.0	283.2	127.22	0.86	0.39110	1.00000
Rv0775	-	hypothetical protein Rv0775 	9	69.7	81.5	627.0	733.4	106.38	0.23	0.72830	1.00000
Rv0776c	-	hypothetical protein Rv0776c 	15	48.3	51.0	725.0	765.6	40.62	0.08	0.84560	1.00000
Rv0777	purB	adenylosuccinate lyase 	18	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0778	cyp126	POSSIBLE CYTOCHROME P450 126 CYP126 	21	33.1	34.2	696.0	717.3	21.26	0.04	0.93140	1.00000
Rv0779c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	9.6	9.4	77.0	74.8	-2.17	-0.04	0.94080	1.00000
Rv0780	hemH	phosphoribosylaminoimidazole-succinocarboxamide synthase 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0781	ptrBa	PROBABLE PROTEASE II PTRBA 	26	9.4	10.9	217.0	251.0	33.98	0.21	0.62270	1.00000
Rv0782	ptrBb	PROBABLE PROTEASE II PTRBB 	45	16.0	13.6	624.0	529.6	-94.40	-0.24	0.57340	1.00000
Rv0783c	emrB	POSSIBLE MULTIDRUG RESISTANCE INTEGRAL MEMBRANE EFFLUX PROTEIN EMRB 	27	17.4	18.8	401.0	432.9	31.89	0.11	0.84660	1.00000
Rv0784	-	hypothetical protein Rv0784 	10	7.4	18.2	74.0	181.9	107.91	1.30	0.13070	1.00000
Rv0785	-	putative FAD-binding dehydrogenase 	35	23.6	21.8	733.0	677.0	-56.03	-0.11	0.81370	1.00000
Rv0786c	-	hypothetical protein Rv0786c 	11	32.3	33.9	291.0	305.1	14.10	0.07	0.92780	1.00000
