#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0630c	recB	PROBABLE EXONUCLEASE V (BETA CHAIN) RECB (EXODEOXYRIBONUCLEASE V BETA CHAIN)(EXODEOXYRIBONUCLEASE V POLYPEPTIDE) (CHI-SPECIFIC ENDONUCLEASE) 	34	178.0	81.5	4272.0	1954.9	-2317.15	-1.13	0.09130	0.69296
Rv0631c	recC	PROBABLE EXONUCLEASE V (GAMMA CHAIN) RECC (EXODEOXYRIBONUCLEASE V GAMMA CHAIN)(EXODEOXYRIBONUCLEASE V POLYPEPTIDE) 	19	157.8	61.7	2052.0	801.5	-1250.47	-1.36	0.41320	1.00000
Rv0632c	echA3	enoyl-CoA hydratase 	13	413.9	303.7	3311.0	2430.0	-881.04	-0.45	0.66670	1.00000
Rv0633c	-	POSSIBLE EXPORTED PROTEIN 	13	394.7	319.2	3947.0	3191.6	-755.41	-0.31	0.62220	1.00000
Rv0634A	-	hypothetical protein Rv0634A 	6	86.8	227.6	347.0	910.3	563.33	1.39	0.13820	0.77940
Rv0634B	rpmG	50S ribosomal protein L33 	3	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0634c	-	POSSIBLE GLYOXALASE II (HYDROXYACYLGLUTATHIONE HYDROLASE) (GLX II) 	13	235.4	282.3	2825.0	3387.4	562.44	0.26	0.63190	1.00000
Rv0635	-	hypothetical protein Rv0635 	14	0.0	7.3	0.0	21.8	21.76	3.05	0.09580	0.69296
Rv0636	-	hypothetical protein Rv0636 	7	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0637	-	hypothetical protein Rv0637 	7	0.0	45.3	0.0	181.3	181.34	5.53	0.02480	0.36526
Rv0638	secE	preprotein translocase subunit SecE 	9	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0639	nusG	transcription antitermination protein NusG 	12	0.0	3.6	0.0	7.3	7.25	2.21	0.32650	0.96755
Rv0640	rplK	50S ribosomal protein L11 	5	0.0	3.6	0.0	7.3	7.25	2.21	0.33180	0.96755
Rv0641	rplA	50S ribosomal protein L1 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0642c	mmaA4	METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 (METHYL MYCOLIC ACID SYNTHASE 4) (MMA4) (HYDROXY MYCOLIC ACID SYNTHASE) 	18	24.3	18.1	340.0	253.9	-86.12	-0.42	0.69970	1.00000
Rv0643c	mmaA3	METHOXY MYCOLIC ACID SYNTHASE 3 MMAA3 (METHYL MYCOLIC ACID SYNTHASE 3) (MMA3) (HYDROXY MYCOLIC ACID SYNTHASE) 	22	249.2	72.2	4983.0	1443.5	-3539.53	-1.79	0.00100	0.03627
Rv0644c	mmaA2	METHOXY MYCOLIC ACID SYNTHASE 2 MMAA2 (METHYL MYCOLIC ACID SYNTHASE 2) (MMA2) (HYDROXY MYCOLIC ACID SYNTHASE) 	11	400.7	558.9	4007.0	5588.9	1581.91	0.48	0.34130	0.96755
Rv0645c	mmaA1	METHOXY MYCOLIC ACID SYNTHASE 1 MMAA1 (METHYL MYCOLIC ACID SYNTHASE 1) (MMA1) (HYDROXY MYCOLIC ACID SYNTHASE) 	20	620.2	392.8	12405.0	7855.7	-4549.33	-0.66	0.17700	0.84573
Rv0646c	lipG	PROBABLE LIPASE/ESTERASE LIPG 	10	408.0	199.9	3672.0	1798.9	-1873.10	-1.03	0.19020	0.87121
Rv0647c	-	hypothetical protein Rv0647c 	14	112.7	62.9	676.0	377.2	-298.81	-0.84	1.00000	1.00000
Rv0648	-	ALPHA-MANNOSIDASE 	38	437.3	243.6	13555.0	7551.0	-6003.98	-0.84	0.13300	0.77078
Rv0649	fabD2	POSSIBLE MALONYL COA-ACYL CARRIER PROTEIN TRANSACYLASE FABD2 (MCT) 	4	243.0	288.3	486.0	576.7	90.66	0.25	1.00000	1.00000
Rv0650	-	POSSIBLE SUGAR KINASE 	5	720.0	292.0	2880.0	1167.8	-1712.17	-1.30	0.43590	1.00000
Rv0651	rplJ	50S ribosomal protein L10 	5	0.0	7.3	0.0	7.3	7.25	3.05	1.00000	1.00000
Rv0652	rplL	50S ribosomal protein L7/L12 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0653c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	11	105.9	243.8	953.0	2194.2	1241.22	1.20	0.11410	0.71420
Rv0654	-	PROBABLE DIOXYGENASE 	27	391.0	329.0	9383.0	7895.6	-1487.43	-0.25	0.69720	1.00000
Rv0655	mkl	POSSIBLE RIBONUCLEOTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MKL 	14	220.6	306.3	2427.0	3369.3	942.31	0.47	0.52060	1.00000
Rv0656c	-	hypothetical protein Rv0656c 	4	363.0	318.3	1452.0	1273.0	-178.99	-0.19	0.87570	1.00000
Rv0657c	-	hypothetical protein Rv0657c 	1	208.0	261.1	208.0	261.1	53.13	0.33	1.00000	1.00000
Rv0658c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	17	130.8	228.5	1831.0	3198.8	1367.85	0.80	0.26120	0.96755
Rv0659c	-	hypothetical protein Rv0659c 	4	448.7	448.5	1346.0	1345.5	-0.45	-0.00	1.00000	1.00000
Rv0660c	-	hypothetical protein Rv0660c 	2	263.5	244.8	527.0	489.6	-37.38	-0.11	1.00000	1.00000
Rv0661c	-	hypothetical protein Rv0661c 	5	240.0	42.1	1200.0	210.4	-989.64	-2.51	0.13930	0.78017
Rv0662c	-	hypothetical protein Rv0662c 	6	179.5	113.6	1077.0	681.8	-395.16	-0.66	0.39870	1.00000
Rv0663	atsD	POSSIBLE ARYLSULFATASE ATSD (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) 	46	101.6	221.9	3151.0	6880.1	3729.06	1.13	0.01480	0.26720
Rv0664	-	hypothetical protein Rv0664 	3	346.5	353.6	693.0	707.2	14.23	0.03	1.00000	1.00000
Rv0665	-	hypothetical protein Rv0665 	5	55.2	335.5	221.0	1341.9	1120.92	2.60	0.14880	0.79006
Rv0666	-	POSSIBLE MEMBRANE PROTEIN 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0667	rpoB	DNA-directed RNA polymerase subunit beta 	38	0.0	9.1	0.0	36.3	36.27	3.33	0.02780	0.37474
Rv0668	rpoC	DNA-directed RNA polymerase subunit beta' 	51	48.3	44.8	531.0	493.2	-37.75	-0.11	0.92260	1.00000
Rv0669c	-	POSSIBLE HYDROLASE 	37	327.8	198.1	11146.0	6735.0	-4411.01	-0.73	0.05940	0.56313
Rv0670	end	endonuclease IV 	5	478.8	369.0	1915.0	1476.1	-438.89	-0.38	0.90620	1.00000
Rv0671	lpqP	POSSIBLE CONSERVED LIPOPROTEIN LPQP 	13	151.8	152.3	1670.0	1675.6	5.59	0.00	0.99720	1.00000
Rv0672	fadE8	PROBABLE ACYL-CoA DEHYDROGENASE FADE8 	27	91.2	143.7	2189.0	3449.1	1260.10	0.66	0.31540	0.96755
Rv0673	echA4	enoyl-CoA hydratase 	9	300.5	73.7	1803.0	442.5	-1360.53	-2.03	0.11880	0.72590
Rv0674	-	hypothetical protein Rv0674 	7	164.5	88.9	329.0	177.7	-151.29	-0.89	0.66670	1.00000
Rv0675	echA5	enoyl-CoA hydratase 	4	18.0	281.1	36.0	562.2	526.16	3.96	1.00000	1.00000
Rv0676c	mmpL5	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL5 	32	168.8	339.8	4390.0	8834.9	4444.91	1.01	0.02610	0.37167
Rv0677c	mmpS5	POSSIBLE CONSERVED MEMBRANE PROTEIN MMPS5 	6	123.6	502.7	618.0	2513.4	1895.38	2.02	0.08020	0.66115
Rv0678	-	hypothetical protein Rv0678 	5	458.8	342.7	1835.0	1370.9	-464.07	-0.42	0.65760	1.00000
Rv0679c	-	CONSERVED HYPOTHETICAL THREONINE RICH PROTEIN 	6	135.8	97.0	543.0	388.1	-154.93	-0.48	0.74010	1.00000
Rv0680c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	119.3	395.3	358.0	1186.0	827.97	1.73	0.10430	0.69310
Rv0681	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	12	145.0	348.8	1595.0	3837.2	2242.17	1.27	0.16110	0.82460
Rv0682	rpsL	30S ribosomal protein S12 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0683	rpsG	30S ribosomal protein S7 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0684	fusA1	elongation factor G 	34	0.0	4.8	0.0	14.5	14.51	2.54	0.09740	0.69296
Rv0685	tuf	elongation factor Tu 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0686	-	PROBABLE MEMBRANE PROTEIN 	12	406.2	152.0	4875.0	1824.3	-3050.71	-1.42	0.07860	0.65610
Rv0687	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	17	93.9	132.0	939.0	1320.2	381.16	0.49	0.71980	1.00000
Rv0688	-	PUTATIVE FERREDOXIN REDUCTASE 	18	143.7	164.2	1581.0	1806.2	225.15	0.19	0.79950	1.00000
Rv0689c	-	hypothetical protein Rv0689c 	4	112.8	131.5	451.0	525.9	74.89	0.22	0.83140	1.00000
Rv0690c	-	hypothetical protein Rv0690c 	17	197.1	333.1	2562.0	4330.4	1768.41	0.76	0.34920	0.97162
Rv0691c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	138.5	252.1	831.0	1512.4	681.38	0.86	0.28380	0.96755
Rv0692	-	hypothetical protein Rv0692 	7	107.8	130.6	647.0	783.4	136.39	0.28	0.95730	1.00000
Rv0693	pqqE	PROBABLE COENZYME PQQ SYNTHESIS PROTEIN E PQQE (COENZYME PQQ SYNTHESIS PROTEIN III) 	18	66.6	107.5	733.0	1182.3	449.34	0.69	0.31570	0.96755
Rv0694	lldD1	POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD1 	17	183.8	40.8	1470.0	326.4	-1143.59	-2.17	0.04680	0.50440
Rv0695	-	hypothetical protein Rv0695 	12	176.0	141.9	1408.0	1135.2	-272.81	-0.31	0.73710	1.00000
Rv0696	-	PROBABLE MEMBRANE SUGAR TRANSFERASE 	26	313.9	51.9	5022.0	830.5	-4191.46	-2.60	0.59410	1.00000
Rv0697	-	PROBABLE DEHYDROGENASE 	27	67.2	74.3	538.0	594.8	56.80	0.14	0.90320	1.00000
Rv0698	-	hypothetical protein Rv0698 	12	41.2	26.8	206.0	134.2	-71.81	-0.62	0.89580	1.00000
Rv0699	-	hypothetical protein Rv0699 	2	107.0	32.6	214.0	65.3	-148.72	-1.71	0.67410	1.00000
Rv0700	rpsJ	30S ribosomal protein S10 	6	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0701	rplC	50S ribosomal protein L3 	16	0.0	7.3	0.0	14.5	14.51	3.05	0.32940	0.96755
Rv0702	rplD	50S ribosomal protein L4 	11	0.0	5.4	0.0	10.9	10.88	2.69	0.32910	0.96755
Rv0703	rplW	50S ribosomal protein L23 	4	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0704	rplB	50S ribosomal protein L2 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0705	rpsS	30S ribosomal protein S19 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0706	rplV	50S ribosomal protein L22 	8	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0707	rpsC	30S ribosomal protein S3 	14	0.0	5.4	0.0	10.9	10.88	2.69	0.34400	0.96755
Rv0708	rplP	50S ribosomal protein L16 	10	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0709	rpmC	50S ribosomal protein L29 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0710	rpsQ	30S ribosomal protein S17 	11	9.5	79.8	19.0	159.6	140.58	3.07	0.66700	1.00000
Rv0711	atsA	POSSIBLE ARYLSULFATASE ATSA (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) 	46	174.3	211.9	6623.0	8051.5	1428.52	0.28	0.44800	1.00000
Rv0712	-	hypothetical protein Rv0712 	19	71.8	191.2	790.0	2103.6	1313.55	1.41	0.20160	0.88491
Rv0713	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	304.4	326.6	4870.0	5226.2	356.23	0.10	0.88830	1.00000
Rv0714	rplN	50S ribosomal protein L14 	4	0.0	7.3	0.0	7.3	7.25	3.05	1.00000	1.00000
Rv0715	rplX	50S ribosomal protein L24 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0716	rplE	50S ribosomal protein L5 	4	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0717	rpsN	30S ribosomal protein S14 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0718	rpsH	30S ribosomal protein S8 	10	0.0	6.0	0.0	18.1	18.13	2.82	0.09880	0.69296
Rv0719	rplF	50S ribosomal protein L6 	15	0.0	9.1	0.0	18.1	18.13	3.33	0.34000	0.96755
Rv0720	rplR	50S ribosomal protein L18 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0721	rpsE	30S ribosomal protein S5 	12	34.0	3.6	34.0	3.6	-30.37	-3.23	1.00000	1.00000
Rv0722	rpmD	50S ribosomal protein L30 	1	36.0	7.3	36.0	7.3	-28.75	-2.31	1.00000	1.00000
Rv0723	rplO	50S ribosomal protein L15 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0724	sppA	POSSIBLE PROTEASE IV SPPA (ENDOPEPTIDASE IV) (SIGNAL PEPTIDE PEPTIDASE) 	30	125.3	152.9	3133.0	3822.7	689.66	0.29	0.56180	1.00000
Rv0724A	-	hypothetical protein Rv0724A 	5	281.0	126.0	1124.0	504.1	-619.87	-1.16	0.65170	1.00000
Rv0725c	-	hypothetical protein Rv0725c 	15	221.1	162.5	2211.0	1624.8	-586.19	-0.44	0.57250	1.00000
Rv0726c	-	hypothetical protein Rv0726c 	16	212.9	331.5	2129.0	3314.9	1185.90	0.64	0.52810	1.00000
Rv0727c	fucA	L-fuculose-phosphate aldolase 	12	268.4	184.6	2952.0	2031.0	-920.99	-0.54	0.36220	0.98648
Rv0728c	serA2	POSSIBLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA2 (PHOSPHOGLYCERATE DEHYDROGENASE) (PGDH) 	9	216.7	386.9	1300.0	2321.2	1021.16	0.84	0.18130	0.85406
Rv0729	xylB	POSSIBLE D-XYLULOSE KINASE XYLB (XYLULOKINASE) (XYLULOSE KINASE) 	19	491.5	297.9	7864.0	4765.6	-3098.37	-0.72	0.26860	0.96755
Rv0730	-	hypothetical protein Rv0730 	3	916.0	797.9	1832.0	1595.8	-236.20	-0.20	1.00000	1.00000
Rv0731c	-	hypothetical protein Rv0731c 	10	420.0	415.9	3780.0	3742.9	-37.13	-0.01	0.98130	1.00000
Rv0732	secY	preprotein translocase subunit SecY 	28	21.8	7.6	240.0	83.4	-156.58	-1.52	1.00000	1.00000
Rv0733	adk	adenylate kinase 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0734	mapA	methionine aminopeptidase 	9	78.8	48.6	394.0	243.0	-151.00	-0.70	0.49860	1.00000
Rv0735	sigL	RNA polymerase sigma factor SigL 	7	386.4	298.4	2705.0	2089.0	-615.96	-0.37	0.61760	1.00000
Rv0736	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	0.0	32.6	0.0	163.2	163.21	5.07	0.00280	0.07980
Rv0737	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	136.0	326.4	544.0	1305.7	761.65	1.26	0.23250	0.94180
Rv0738	-	hypothetical protein Rv0738 	1	9.0	65.3	9.0	65.3	56.28	2.86	1.00000	1.00000
Rv0739	-	hypothetical protein Rv0739 	18	390.2	261.4	6244.0	4181.7	-2062.29	-0.58	0.31980	0.96755
Rv0740	-	hypothetical protein Rv0740 	10	138.9	199.5	1111.0	1595.8	484.80	0.52	0.45200	1.00000
Rv0741	-	PROBABLE TRANSPOSASE (FRAGMENT) 	3	80.7	273.2	242.0	819.7	577.66	1.76	0.30380	0.96755
Rv0742	PE_PGRS8	PE-PGRS FAMILY PROTEIN 	6	125.6	102.3	628.0	511.4	-116.62	-0.30	0.91340	1.00000
Rv0743c	-	hypothetical protein Rv0743c 	9	605.8	647.8	4846.0	5182.7	336.71	0.10	0.91290	1.00000
Rv0744c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	88.4	16.7	442.0	83.4	-358.58	-2.41	0.34280	0.96755
Rv0745	-	hypothetical protein Rv0745 	7	213.8	161.4	1283.0	968.4	-314.64	-0.41	0.63540	1.00000
Rv0746	PE_PGRS9	PE-PGRS FAMILY PROTEIN 	15	143.3	134.6	1290.0	1211.4	-78.65	-0.09	0.90170	1.00000
Rv0747	PE_PGRS10	PE-PGRS FAMILY PROTEIN 	16	297.4	190.4	3569.0	2284.9	-1284.11	-0.64	0.30860	0.96755
Rv0748	-	hypothetical protein Rv0748 	2	249.5	50.8	499.0	101.6	-397.45	-2.30	0.33190	0.96755
Rv0749	-	hypothetical protein Rv0749 	4	258.0	422.5	1032.0	1690.1	658.09	0.71	0.44190	1.00000
Rv0749A	-	hypothetical protein Rv0749A 	1	91.0	0.0	91.0	0.0	-91.00	-6.52	1.00000	1.00000
Rv0750	-	hypothetical protein Rv0750 	5	194.5	93.4	778.0	373.6	-404.44	-1.06	0.06790	0.60205
Rv0751c	mmsB	PROBABLE 3-HYDROXYISOBUTYRATE DEHYDROGENASE MMSB (HIBADH) 	7	86.0	109.5	430.0	547.6	117.65	0.35	0.60920	1.00000
Rv0752c	fadE9	PROBABLE ACYL-CoA DEHYDROGENASE FADE9 	15	147.7	48.2	1477.0	482.4	-994.63	-1.61	0.08660	0.68831
Rv0753c	mmsA	PROBABLE METHYLMALONATE-SEMIALDEHYDE DEHYDROGENASE MMSA (METHYLMALONIC ACID SEMIALDEHYDE DEHYDROGENASE) (MMSDH) 	18	156.0	150.4	2340.0	2255.9	-84.12	-0.05	0.91820	1.00000
Rv0754	PE_PGRS11	PE-PGRS FAMILY PROTEIN 	31	503.3	276.0	11577.0	6346.9	-5230.08	-0.87	0.12770	0.76048
Rv0755A	-	PUTATIVE TRANSPOSASE (FRAGMENT) 	6	253.4	723.2	1267.0	3615.9	2348.93	1.51	0.17610	0.84398
Rv0755c	PPE12	PPE FAMILY PROTEIN 	55	236.9	121.2	3317.0	1697.3	-1619.65	-0.97	0.30260	0.96755
Rv0756c	-	hypothetical protein Rv0756c 	7	359.1	459.1	2514.0	3213.4	699.35	0.35	0.86640	1.00000
Rv0757	phoP	POSSIBLE TWO COMPONENT SYSTEM RESPONSE TRANSCRIPTIONAL POSITIVE REGULATOR PHOP 	12	11.3	169.7	113.0	1697.3	1584.35	3.91	0.00050	0.02015
Rv0758	phoR	POSSIBLE TWO COMPONENT SYSTEM RESPONSE SENSOR KINASE MEMBRANE ASSOCIATED PHOR 	18	39.5	567.2	513.0	7373.3	6860.31	3.85	0.00260	0.07517
Rv0759c	-	hypothetical protein Rv0759c 	2	0.0	107.0	0.0	214.0	213.98	6.75	0.33110	0.96755
Rv0760c	-	hypothetical protein Rv0760c 	6	60.0	122.6	300.0	612.9	312.93	1.03	0.37550	0.99551
Rv0761c	adhB	POSSIBLE ZINC-CONTAINING ALCOHOL DEHYDROGENASE NAD DEPENDENT ADHB 	13	382.1	167.2	3439.0	1505.1	-1933.87	-1.19	0.09170	0.69296
Rv0762c	-	hypothetical protein Rv0762c 	13	106.3	154.1	1063.0	1541.4	478.39	0.54	0.45670	1.00000
Rv0763c	-	POSSIBLE FERREDOXIN 	2	79.5	0.0	159.0	0.0	-159.00	-6.33	0.32660	0.96755
Rv0764c	cyp51	CYTOCHROME P450 51 CYP51 (CYPL1) (P450-L1A1) (STEROL 14-ALPHA DEMETHYLASE) (LANOSTEROL 14-ALPHA DEMETHYLASE) (P450-14DM) 	18	95.4	81.1	1335.0	1135.2	-199.81	-0.23	0.81310	1.00000
Rv0765c	-	short chain dehydrogenase 	11	108.2	78.9	866.0	631.1	-234.93	-0.46	0.57510	1.00000
Rv0766c	cyp123	PROBABLE CYTOCHROME P450 123 CYP123 	25	54.6	174.1	983.0	3133.6	2150.56	1.67	0.03300	0.39541
Rv0767c	-	hypothetical protein Rv0767c 	14	319.8	251.2	3838.0	3013.9	-824.12	-0.35	0.67860	1.00000
Rv0768	aldA	PROBABLE ALDEHYDE DEHYDROGENASE NAD DEPENDENT ALDA (ALDEHYDE DEHYDROGENASE 	27	101.7	108.8	1525.0	1632.1	107.06	0.10	0.91500	1.00000
Rv0769	-	short chain dehydrogenase 	17	115.8	74.7	1390.0	895.8	-494.18	-0.63	0.52690	1.00000
Rv0770	-	PROBABLE DEHYDROGENASE/REDUCTASE 	10	65.5	89.8	524.0	718.1	194.11	0.45	0.69080	1.00000
Rv0771	-	POSSIBLE 4-CARBOXYMUCONOLACTONE DECARBOXYLASE (CMD) 	10	82.0	91.2	574.0	638.3	64.32	0.15	0.83760	1.00000
Rv0772	purD	phosphoribosylamine--glycine ligase 	24	0.0	3.6	0.0	10.9	10.88	2.21	0.09890	0.69296
Rv0773c	ggtA	PROBABLE BIFUNCTIONAL ACYLASE GGTA: CEPHALOSPORIN ACYLASE (GL-7ACA ACYLASE) + GAMMA-GLUTAMYLTRANSPEPTIDASE (GGT) 	20	85.8	46.4	1287.0	696.3	-590.65	-0.89	0.32130	0.96755
Rv0774c	-	PROBABLE CONSERVED EXPORTED PROTEIN 	10	103.2	110.0	619.0	660.1	41.08	0.09	0.93320	1.00000
Rv0775	-	hypothetical protein Rv0775 	9	413.8	444.9	3724.0	4004.0	280.00	0.10	0.89290	1.00000
Rv0776c	-	hypothetical protein Rv0776c 	15	316.2	219.3	4111.0	2850.7	-1260.33	-0.53	0.34290	0.96755
Rv0777	purB	adenylosuccinate lyase 	18	0.0	7.3	0.0	7.3	7.25	3.05	1.00000	1.00000
Rv0778	cyp126	POSSIBLE CYTOCHROME P450 126 CYP126 	21	172.0	157.9	2580.0	2368.3	-211.69	-0.12	0.85040	1.00000
Rv0779c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	89.5	23.0	537.0	137.8	-399.18	-1.96	0.12080	0.73363
Rv0780	hemH	phosphoribosylaminoimidazole-succinocarboxamide synthase 	26	0.0	5.4	0.0	10.9	10.88	2.69	0.32930	0.96755
Rv0781	ptrBa	PROBABLE PROTEASE II PTRBA 	26	45.7	20.6	411.0	185.0	-226.03	-1.15	0.34170	0.96755
Rv0782	ptrBb	PROBABLE PROTEASE II PTRBB 	45	91.8	123.5	2020.0	2716.5	696.48	0.43	0.51000	1.00000
Rv0783c	emrB	POSSIBLE MULTIDRUG RESISTANCE INTEGRAL MEMBRANE EFFLUX PROTEIN EMRB 	27	139.3	58.8	1950.0	823.3	-1126.71	-1.24	0.10900	0.70333
Rv0784	-	hypothetical protein Rv0784 	10	15.7	134.2	94.0	805.2	711.15	3.10	0.44240	1.00000
Rv0785	-	putative FAD-binding dehydrogenase 	35	150.7	49.2	3466.0	1131.6	-2334.44	-1.61	0.02980	0.38380
Rv0786c	-	hypothetical protein Rv0786c 	11	165.3	65.8	1157.0	460.6	-696.40	-1.33	0.27710	0.96755
Rv0787	-	hypothetical protein Rv0787 	16	263.1	98.9	3947.0	1483.4	-2463.63	-1.41	0.17170	0.83956
Rv0787A	-	phosphoribosylformylglycinamidine synthase subunit PurS 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0788	purQ	phosphoribosylformylglycinamidine synthase subunit I 	12	0.0	3.6	0.0	7.3	7.25	2.21	0.34190	0.96755
Rv0789c	-	hypothetical protein Rv0789c 	7	99.2	126.9	595.0	761.6	166.63	0.36	0.92670	1.00000
Rv0790c	-	hypothetical protein Rv0790c 	21	385.8	308.0	5016.0	4004.0	-1012.00	-0.33	0.65320	1.00000
Rv0791c	-	hypothetical protein Rv0791c 	13	145.9	72.9	1605.0	801.5	-803.47	-1.00	0.46380	1.00000
Rv0792c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	19	172.7	324.6	2418.0	4544.4	2126.39	0.91	0.35270	0.97659
Rv0793	-	hypothetical protein Rv0793 	8	232.5	359.7	1395.0	2158.0	762.95	0.63	0.38340	1.00000
Rv0794c	-	PROBABLE OXIDOREDUCTASE 	20	174.3	126.7	2614.0	1900.4	-713.55	-0.46	0.47680	1.00000
Rv0795	-	PUTATIVE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 (FRAGMENT) 	4	186.0	148.7	744.0	594.8	-149.20	-0.32	0.74550	1.00000
Rv0796	-	PUTATIVE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 	25	146.6	202.6	3372.0	4660.5	1288.45	0.47	0.28360	0.96755
Rv0797	-	IS1547 transposase 	13	152.0	199.5	1976.0	2593.2	617.17	0.39	0.51810	1.00000
Rv0798c	cfp29	29 KDa ANTIGEN CFP29 	16	46.6	53.0	373.0	424.3	51.34	0.19	0.89840	1.00000
Rv0799c	-	hypothetical protein Rv0799c 	10	88.6	210.4	443.0	1051.8	608.78	1.25	0.11660	0.72226
Rv0800	pepC	putative aminopeptidase 2 	16	177.9	130.3	2491.0	1824.3	-666.71	-0.45	0.60180	1.00000
Rv0801	-	hypothetical protein Rv0801 	1	559.0	507.8	559.0	507.8	-51.25	-0.14	1.00000	1.00000
Rv0802c	-	hypothetical protein Rv0802c 	16	71.9	120.9	647.0	1088.0	441.04	0.75	0.41880	1.00000
Rv0803	purL	phosphoribosylformylglycinamidine synthase II 	35	0.0	4.5	0.0	18.1	18.13	2.47	0.02960	0.38380
Rv0804	-	hypothetical protein Rv0804 	7	400.2	159.6	2001.0	797.9	-1203.10	-1.33	0.41820	1.00000
Rv0805	-	hypothetical protein Rv0805 	18	69.1	851.5	968.0	11921.3	10953.33	3.62	0.00040	0.01735
Rv0806c	cpsY	POSSIBLE UDP-GLUCOSE-4-EPIMERASE CPSY (GALACTOWALDENASE) (UDP-GALACTOSE-4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE-4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE-4-EPIMERASE) 	42	377.4	1.1	11698.0	32.6	-11665.36	-8.49	0.00000	0.00000
Rv0807	-	hypothetical protein Rv0807 	2	182.0	0.0	182.0	0.0	-182.00	-7.52	1.00000	1.00000
Rv0808	purF	amidophosphoribosyltransferase 	27	28.6	41.3	143.0	206.7	63.73	0.53	0.73290	1.00000
Rv0809	purM	phosphoribosylaminoimidazole synthetase 	14	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0810c	-	hypothetical protein Rv0810c 	4	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv0811c	-	hypothetical protein Rv0811c 	17	0.0	5.4	0.0	10.9	10.88	2.69	0.33790	0.96755
Rv0812	-	4-amino-4-deoxychorismate lyase 	17	5.0	39.9	45.0	359.1	314.05	3.00	0.02010	0.32338
